genus,species,year,locality,N-America,S-America,Europe,Africa,Asia,Oceania,Antarctica
Afroneta,Afroneta erecta,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta fulva,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta blesti,1996,Ethiopia,0,0,0,1,0,0,0
Afroneta,Afroneta elgonensis,2004,Kenya,0,0,0,1,0,0,0
Afroneta,Afroneta immaculata,1968,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta immaculoides,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta fusca,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta guttata,1968,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta longipalpis,2008,Réunion,0,0,0,1,0,0,0
Afroneta,Afroneta longispinosa,1968,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta lativulva,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta lobeliae,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta picta,1968,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta pallens,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta millidgei,1996,Ethiopia,0,0,0,1,0,0,0
Afroneta,Afroneta maculata,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta subfuscoides,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta subfusca,1968,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta snazelli,1996,Ethiopia,0,0,0,1,0,0,0
Afroneta,Afroneta praticola,1968,Tanzania,0,0,0,1,0,0,0
Afroneta,Afroneta serrata,2018,Kenya,0,0,0,1,0,0,0
Afroneta,Afroneta flavescens,2018,Kenya,0,0,0,1,0,0,0
Afroneta,Afroneta tristis,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta tenuivulva,2004,Congo,0,0,0,1,0,0,0
Afroneta,Afroneta sarahae,2018,Kenya,0,0,0,1,0,0,0
Afribactrus,Afribactrus stylifrons,1995,South Africa,0,0,0,1,0,0,0
Agnyphantes,Agnyphantes arboreus,1915,Canada,1,0,0,0,0,0,0
Agnyphantes,Agnyphantes expunctus,1875,"Europe, Russia (Europe to Far East), China",0,0,1,0,1,0,0
Agyneta,Agyneta lauta,1991,Peru,0,1,0,0,0,0,0
Agyneta,Agyneta ledfordi,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta laimonasi,2006,Russia (Far East),0,0,1,0,0,0,0
Agyneta,Agyneta larva,1968,Angola,0,0,0,1,0,0,0
Agyneta,Agyneta levis,1968,Angola,0,0,0,1,0,0,0
Agyneta,Agyneta lila,1906,Japan,0,0,0,0,1,0,0
Agyneta,Agyneta leucophora,1944,USA,1,0,0,0,0,0,0
Agyneta,Agyneta levii,1984,Russia (West to South Siberia),0,0,1,0,0,0,0
Agyneta,Agyneta iranica,2011,"Iran, Turkmenistan",0,0,0,0,1,0,0
Agyneta,Agyneta issaqueena,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta insolita,1980,Nigeria,0,0,0,1,0,0,0
Agyneta,Agyneta insulana,2000,"Russia (Sakhalin, Kurile Is.)",0,0,1,0,0,0,0
Agyneta,Agyneta kaszabi,1965,"Kazakhstan, Russia (South Siberia), Mongolia",0,0,1,0,1,0,0
Agyneta,Agyneta kopetdaghensis,1989,"Iran, Turkmenistan, Kazakhstan",0,0,0,0,1,0,0
Agyneta,Agyneta jacksoni,1937,"USA, Canada, Greenland",1,0,0,0,0,0,0
Agyneta,Agyneta jiriensis,1983,Nepal,0,0,0,0,1,0,0
Agyneta,Agyneta gulosa,1869,"Europe, Russia (Europe to East Siberia), Japan",0,0,1,0,1,0,0
Agyneta,Agyneta grandcanyon,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta gracilipes,1968,"Cameroon, Gabon, Congo, Kenya, Angola",0,0,0,1,0,0,0
Agyneta,Agyneta girardi,2013,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta innotabilis,1863,Europe,0,0,1,0,0,0,0
Agyneta,Agyneta ignorata,1982,Japan,0,0,0,0,1,0,0
Agyneta,Agyneta hedini,2009,USA,1,0,0,0,0,0,0
Agyneta,Agyneta habra,1968,Africa,0,0,0,1,0,0,0
Agyneta,Agyneta frigida,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta fratrella,1919,USA,1,0,0,0,0,0,0
Agyneta,Agyneta floridana,1896,USA,1,0,0,0,0,0,0
Agyneta,Agyneta flibuscrocus,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta galapagosensis,1990,"Ecuador (Galapagos Is.), Brazil",0,1,0,0,0,0,0
Agyneta,Agyneta gagnei,1973,Hawaii,1,0,0,0,0,0,0
Agyneta,Agyneta fuscipalpa,1836,"Europe, North Africa, Caucasus, Russia (Europe to South Siberia), Central Asia",0,0,1,1,1,0,0
Agyneta,Agyneta fusca,1991,Peru,0,1,0,0,0,0,0
Agyneta,Agyneta evadens,1925,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta exigua,1992,"Cameroon, Nigeria",0,0,0,1,0,0,0
Agyneta,Agyneta fabra,1886,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta falcata,1995,China,0,0,0,0,1,0,0
Agyneta,Agyneta fillmorana,1919,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta flandroyae,1985,Comoros,0,0,0,1,0,0,0
Agyneta,Agyneta flavipes,1991,Japan,0,0,0,0,1,0,0
Agyneta,Agyneta flax,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta dentifera,1968,"Nigeria, Angola",0,0,0,1,0,0,0
Agyneta,Agyneta depigmentata,2008,Azores,0,0,1,0,0,0,0
Agyneta,Agyneta discolor,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta disjuncta,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta dynica,1998,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta emertoni,1942,Canada,1,0,0,0,0,0,0
Agyneta,Agyneta equestris,1881,Europe,0,0,1,0,0,0,0
Agyneta,Agyneta erinacea,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta dactylis,1995,China,0,0,0,0,1,0,0
Agyneta,Agyneta curvata,1979,Kenya,0,0,0,1,0,0,0
Agyneta,Agyneta darrelli,2013,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta danielbelangeri,2013,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta decorata,1944,USA,1,0,0,0,0,0,0
Agyneta,Agyneta decora,1871,"USA (Alaska), Canada, Europe, Russia (Europe to Middle Siberia)",1,0,0,0,0,0,0
Agyneta,Agyneta delphina,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta decurvis,1995,China,0,0,0,0,1,0,0
Agyneta,Agyneta cauta,1903,"Europe, Russia (Europe to South Siberia), Kyrgyzstan",0,0,1,0,1,0,0
Agyneta,Agyneta catalina,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta cincta,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta chiricahua,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta conigera,1863,"Europe, Caucasus, Russia (Europe to Far East), Kazakhstan",0,0,1,0,1,0,0
Agyneta,Agyneta collina,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta crista,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta crawfordi,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta rurestris,1836,"Europe, Turkey, Caucasus, Russia (Europe to South Siberia), Central Asia, China, Korea",0,0,1,0,1,0,0
Agyneta,Agyneta saaristoi,2000,"Russia (Europe to South Siberia), Kazakhstan",0,0,1,0,1,0,0
Agyneta,Agyneta rufidorsa,1961,France,0,0,1,0,0,0,0
Agyneta,Agyneta rugosa,1992,Azores,0,0,1,0,0,0,0
Agyneta,Agyneta ressli,1973,"Germany, Switzerland, Austria, Greece",0,0,1,0,0,0,0
Agyneta,Agyneta ripariensis,1984,Russia (Europe to Far East),0,0,1,0,0,0,0
Agyneta,Agyneta ramosa,1912,"Europe, Caucasus, Russia (Europe to South Siberia)",0,0,1,0,1,0,0
Agyneta,Agyneta regina,1944,USA,1,0,0,0,0,0,0
Agyneta,Agyneta pseudosaxatilis,1984,"Russia (West Siberia to Far East), Kazakhstan",0,0,1,0,1,0,0
Agyneta,Agyneta punctata,1995,"Greece, Turkey",0,0,1,0,1,0,0
Agyneta,Agyneta pseudofuscipalpis,1983,Nepal,0,0,0,0,1,0,0
Agyneta,Agyneta pseudorurestris,1980,Mediterranean,0,0,1,1,0,0,0
Agyneta,Agyneta protrudens,1933,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta proxima,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta prosectes,1968,"St. Helena, Africa",0,0,0,1,0,0,0
Agyneta,Agyneta prosectoides,1980,"Cameroon, Nigeria",0,0,0,1,0,0,0
Agyneta,Agyneta propria,1991,Ecuador,0,1,0,0,0,0,0
Agyneta,Agyneta propinqua,1991,"Peru, Brazil",0,1,0,0,0,0,0
Agyneta,Agyneta prima,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta pogonophora,1968,"Angola, Seychelles",0,0,0,1,0,0,0
Agyneta,Agyneta platnicki,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta plagiata,1929,Panama,1,0,0,0,0,0,0
Agyneta,Agyneta pistrix,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta pinta,1990,Ecuador (Galapagos Is.),0,1,0,0,0,0,0
Agyneta,Agyneta picta,1944,USA,1,0,0,0,0,0,0
Agyneta,Agyneta perspicua,2013,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta parva,1896,USA,1,0,0,0,0,0,0
Agyneta,Agyneta paraprosecta,2010,United Arab Emirates,0,0,0,0,1,0,0
Agyneta,Agyneta paquini,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta panthera,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta palustris,1995,China,0,0,0,0,1,0,0
Agyneta,Agyneta palgongsanensis,1991,"Russia (Far East), China, Korea",0,0,1,0,1,0,0
Agyneta,Agyneta opaca,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta ordinaria,1947,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta orites,1875,"Spain, Alps (France, Italy, Switzerland, Austria, Germany)",0,0,1,0,0,0,0
Agyneta,Agyneta pakistanica,2011,Pakistan,0,0,0,0,1,0,0
Agyneta,Agyneta obscura,1950,"Congo, Tanzania",0,0,0,1,0,0,0
Agyneta,Agyneta oculata,1991,Peru,0,1,0,0,0,0,0
Agyneta,Agyneta okefenokee,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta olivacea,1882,"North America, Europe, Russia (Europe to Far East), Mongolia",1,0,1,0,1,0,0
Agyneta,Agyneta mossica,1993,"Europe (without southern), Russia (Europe to West Siberia)",0,0,1,0,0,0,0
Agyneta,Agyneta natalensis,1984,South Africa,0,0,0,1,0,0,0
Agyneta,Agyneta nigra,1960,"Russia (Middle Siberia to Far East), Mongolia, China, Korea, Japan",0,0,1,0,1,0,0
Agyneta,Agyneta nigripes,1884,"Canada, Greenland, Europe, Russia (Europe to Far East), Pakistan",1,0,1,0,1,0,0
Agyneta,Agyneta mollis,1871,"USA (Alaska), Canada, Europe, Morocco, Caucasus, Russia (Europe to Far East), China, Japan",1,0,0,0,1,0,0
Agyneta,Agyneta mongolica,1965,"Mongolia, Russia (Far East)",0,0,1,0,1,0,0
Agyneta,Agyneta montana,1991,Ecuador,0,1,0,0,0,0,0
Agyneta,Agyneta montivaga,1991,Venezuela,0,1,0,0,0,0,0
Agyneta,Agyneta milleri,1997,"Czech Rep., Slovakia",0,0,1,0,0,0,0
Agyneta,Agyneta micaria,1882,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta minorata,1944,USA,1,0,0,0,0,0,0
Agyneta,Agyneta miniata,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta merretti,1968,Angola,0,0,0,1,0,0,0
Agyneta,Agyneta mendosa,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta metropolis,1986,Kenya,0,0,0,1,0,0,0
Agyneta,Agyneta mesasiatica,2000,"France (Corsica), Italy, Russia (Caucasus), Azerbaijan, Iran, Central Asia",0,0,1,0,1,0,0
Agyneta,Agyneta maritima,1919,"Russia (Middle Siberia to Far East), Mongolia, Canada, USA (Alaska)",0,0,1,0,0,0,0
Agyneta,Agyneta manni,1989,USA,1,0,0,0,0,0,0
Agyneta,Agyneta mediocris,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta martensi,2006,China,0,0,0,0,1,0,0
Agyneta,Agyneta longipes,1944,USA,1,0,0,0,0,0,0
Agyneta,Agyneta llanoensis,1936,USA,1,0,0,0,0,0,0
Agyneta,Agyneta luctuosa,1991,Venezuela,0,1,0,0,0,0,0
Agyneta,Agyneta lophophor,1933,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta metatarsialis,2014,Russia (South Siberia),0,0,1,0,0,0,0
Agyneta,Agyneta pinicola,2014,Ukraine,0,0,1,0,0,0,0
Agyneta,Agyneta yulungiensis,1983,Nepal,0,0,0,0,1,0,0
Agyneta,Agyneta cuneata,2014,Russia (Far East),0,0,1,0,0,0,0
Agyneta,Agyneta himalaya,2018,Nepal,0,0,0,0,1,0,0
Agyneta,Agyneta inermis,2019,"Italy, Greece",0,0,1,0,0,0,0
Agyneta,Agyneta bulavintsevi,2016,"Russia (Europe, north-eastern Siberia)",0,0,1,0,0,0,0
Agyneta,Agyneta mingshengzhui,2013,China,0,0,0,0,1,0,0
Agyneta,Agyneta tianschanica,1989,Kyrgyzstan,0,0,0,0,1,0,0
Agyneta,Agyneta tenuipes,2007,Japan,0,0,0,0,1,0,0
Agyneta,Agyneta tincta,1985,Comoros,0,0,0,1,0,0,0
Agyneta,Agyneta tibialis,2005,Russia (Europe to South Siberia),0,0,1,0,0,0,0
Agyneta,Agyneta trifurcata,1985,"Finland, Russia (Middle Siberia to Far East)",0,0,1,0,0,0,0
Agyneta,Agyneta transversa,1898,Mexico,1,0,0,0,0,0,0
Agyneta,Agyneta unicornis,1995,China,0,0,0,0,1,0,0
Agyneta,Agyneta tuberculata,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta usitata,1968,"Nigeria, Angola",0,0,0,1,0,0,0
Agyneta,Agyneta unimaculata,1892,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta uzbekistanica,1984,Central Asia,0,0,0,0,1,0,0
Agyneta,Agyneta uta,1920,USA,1,0,0,0,0,0,0
Agyneta,Agyneta vinki,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta canariensis,1987,"Canary Is., Savage Is., Madeira",0,0,0,1,0,0,0
Agyneta,Agyneta castanea,1991,Chile,0,1,0,0,0,0,0
Agyneta,Agyneta bucklei,2013,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta bueko,1983,Nepal,0,0,0,0,1,0,0
Agyneta,Agyneta bronx,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta brusnewi,1908,Russia (Urals to Far East),0,0,1,0,0,0,0
Agyneta,Agyneta brevipes,1886,USA,1,0,0,0,0,0,0
Agyneta,Agyneta brevis,1991,Peru,0,1,0,0,0,0,0
Agyneta,Agyneta boninensis,1982,Japan,0,0,0,0,1,0,0
Agyneta,Agyneta breviceps,1985,Finland,0,0,1,0,0,0,0
Agyneta,Agyneta birulai,1908,"Russia (Urals to Far East), China",0,0,1,0,1,0,0
Agyneta,Agyneta birulaioides,1995,"Ukraine, Kazakhstan, Russia (South Siberia), Mongolia",0,0,1,0,1,0,0
Agyneta,Agyneta barrowsi,1944,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta bermudensis,1906,Bermuda,1,0,0,0,0,0,0
Agyneta,Agyneta atra,1991,Venezuela,0,1,0,0,0,0,0
Agyneta,Agyneta barfoot,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta arietans,1873,"Germany, Poland",0,0,1,0,0,0,0
Agyneta,Agyneta arida,1990,Ecuador (Galapagos Is.),0,1,0,0,0,0,0
Agyneta,Agyneta aquila,2013,Canada,1,0,0,0,0,0,0
Agyneta,Agyneta angulata,1882,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta amersaxatilis,1998,"USA, Canada, Russia (north-east Siberia)",1,0,1,0,0,0,0
Agyneta,Agyneta alpica,2000,"France, Switzerland, Austria",0,0,1,0,0,0,0
Agyneta,Agyneta allosubtilis,1965,"North America, Russia (Europe to Far East), Mongolia",1,0,1,0,1,0,0
Agyneta,Agyneta albomaculata,1990,Ecuador (Galapagos Is.),0,1,0,0,0,0,0
Agyneta,Agyneta alboguttata,1985,Comoros,0,0,0,1,0,0,0
Agyneta,Agyneta albinotata,1991,Colombia,0,1,0,0,0,0,0
Agyneta,Agyneta affinisoides,1984,Russia (Middle Siberia to Far East),0,0,1,0,0,0,0
Agyneta,Agyneta affinis,1898,"Europe, Russia (Europe to Far East), China",0,0,1,0,1,0,0
Agyneta,Agyneta adami,1991,Brazil,0,1,0,0,0,0,0
Agyneta,Agyneta suecica,1950,"Sweden, Finland, Russia (Europe)",0,0,1,0,0,0,0
Agyneta,Agyneta subtilis,1863,"Europe, Russia (Europe to South Siberia), China",0,0,1,0,1,0,0
Agyneta,Agyneta subnivalis,1989,Central Asia,0,0,0,0,1,0,0
Agyneta,Agyneta straminicola,1991,"Colombia, Ecuador",0,1,0,0,0,0,0
Agyneta,Agyneta spicula,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta simplicitarsis,1884,"Europe, Russia (Europe to South Siberia), Kazakhstan",0,0,1,0,1,0,0
Agyneta,Agyneta simplex,1926,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta similis,1926,"Iceland, Finland, Russia (Europe to Far East), Kazakhstan",0,0,1,0,1,0,0
Agyneta,Agyneta silvae,1991,Peru,0,1,0,0,0,0,0
Agyneta,Agyneta sheffordiana,2007,Canada,1,0,0,0,0,0,0
Agyneta,Agyneta serratula,1995,Mongolia,0,0,0,0,1,0,0
Agyneta,Agyneta serratichelis,1964,Sudan,0,0,0,1,0,0,0
Agyneta,Agyneta serrata,1909,"USA, Canada",1,0,0,0,0,0,0
Agyneta,Agyneta semipallida,1944,USA,1,0,0,0,0,0,0
Agyneta,Agyneta saxatilis,1844,Europe,0,0,1,0,0,0,0
Agyneta,Agyneta sandia,2013,USA,1,0,0,0,0,0,0
Agyneta,Agyneta watertoni,2013,Canada,1,0,0,0,0,0,0
Agyneta,Agyneta yukona,2013,Canada,1,0,0,0,0,0,0
Agyneta,Agyneta vera,1976,Australia (Queensland),0,0,0,0,0,1,0
Prinerigone,Prinerigone vagans,1826,"Europe, North Africa, Middle East to Iran, Central Asia and China. Introduced to Marion Is.",0,0,1,1,1,0,1
Prinerigone,Prinerigone pigra,1862,Madeira,0,0,0,1,0,0,0
Prinerigone,Prinerigone aethiopica,1910,"Cameroon, Kenya, Tanzania",0,0,0,1,0,0,0
Primerigonina,Primerigonina australis,1995,Panama,1,0,0,0,0,0,0
Procerocymbium,Procerocymbium jeniseicum,2001,Russia (Middle Siberia),0,0,1,0,0,0,0
Procerocymbium,Procerocymbium sibiricum,1989,Russia (South Siberia to Far North East),0,0,1,0,0,0,0
Procerocymbium,Procerocymbium buryaticum,2001,Russia (Middle and South Siberia),0,0,1,0,0,0,0
Procerocymbium,Procerocymbium dondalei,2001,Canada,1,0,0,0,0,0,0
Priperia,Priperia bicolor,1904,Hawaii,1,0,0,0,0,0,0
Promynoglenes,Promynoglenes parvula,1979,New Zealand,0,0,0,0,0,1,0
Promynoglenes,Promynoglenes silvestris,1979,New Zealand,0,0,0,0,0,1,0
Promynoglenes,Promynoglenes minuta,2002,New Zealand,0,0,0,0,0,1,0
Promynoglenes,Promynoglenes nobilis,1979,New Zealand,0,0,0,0,0,1,0
Promynoglenes,Promynoglenes grandis,1979,New Zealand,0,0,0,0,0,1,0
Promynoglenes,Promynoglenes minuscula,2003,New Zealand,0,0,0,0,0,1,0
Proislandiana,Proislandiana pallida,1908,Russia (Europe to north-eastern Siberia),0,0,1,0,0,0,0
Proelauna,Proelauna humicola,1970,"Angola, Tanzania, Malawi",0,0,0,1,0,0,0
Porrhomma,Porrhomma boreale,1899,"Russia (Urals to Far East), Mongolia, USA (Alaska)",0,0,1,0,0,0,0
Porrhomma,Porrhomma cambridgei,1994,England to Italy and Czechia,0,0,1,0,0,0,0
Porrhomma,Porrhomma borgesi,2008,Azores,0,0,1,0,0,0,0
Porrhomma,Porrhomma longjiangense,1983,"Russia (South Siberia to Far East), China",0,0,1,0,1,0,0
Porrhomma,Porrhomma errans,1841,"Western to Central Europe, Italy",0,0,1,0,0,0,0
Porrhomma,Porrhomma microcavense,1990,"Belgium, Netherlands, Germany, Czechia, Slovakia, Russia (Europe)",0,0,1,0,0,0,0
Porrhomma,Porrhomma magnum,2012,"Russia (South Siberia), Kazakhstan",0,0,1,0,1,0,0
Porrhomma,Porrhomma cavernicola,1886,USA,1,0,0,0,0,0,0
Porrhomma,Porrhomma campbelli,1894,Europe to Russia (Middle Siberia),0,0,1,0,0,0,0
Porrhomma,Porrhomma egeria,1884,Europe,0,0,1,0,0,0,0
Porrhomma,Porrhomma convexum,1851,"USA, Canada, Greenland, Europe, Caucasus, Russia (Europe, West Siberia), Kazakhstan",1,0,1,0,1,0,0
Porrhomma,Porrhomma ohkawai,1977,Japan,0,0,0,0,1,0,0
Porrhomma,Porrhomma pallidum,1913,"Europe, Russia (Europe to Far East), Iran, Kazakhstan",0,0,1,0,1,0,0
Porrhomma,Porrhomma profundum,1939,"Germany, Czechia, Slovakia, Hungary, Romania, Serbia, Bulgaria",0,0,1,0,0,0,0
Porrhomma,Porrhomma pygmaeum,1834,"Europe, Turkey, Caucasus, Russia (Europe to Far East), Central Asia, Pakistan, Japan",0,0,1,0,1,0,0
Porrhomma,Porrhomma microphthalmum,1871,"Europe, Russia (Europe, Caucasus), Turkey, Iran, Kazakhstan, China",0,0,1,0,1,0,0
Porrhomma,Porrhomma microps,1931,Europe,0,0,1,0,0,0,0
Porrhomma,Porrhomma montanum,1913,"Europe, Russia (Europe to Far East), Korea, Japan",0,0,1,0,1,0,0
Porrhomma,Porrhomma oblitum,1871,Europe,0,0,1,0,0,0,0
Porrhomma,Porrhomma nekolai,2018,"Russia (Far East), Canada, USA",1,0,1,0,0,0,0
Porrhomma,Porrhomma rakanum,1981,Japan,0,0,0,0,1,0,0
Porrhomma,Porrhomma rosenhaueri,1872,"Western, Southern and Central Europe, Russia (Altai)",0,0,1,0,0,0,0
Porrhomma,Porrhomma terrestre,1882,"Canada, USA",1,0,0,0,0,0,0
Porrhomma,Porrhomma altaica,2018,"Altai (Russia, Kazakhstan)",0,0,0,0,1,0,0
Praestigia,Praestigia uralensis,2008,Russia (Urals),0,0,1,0,0,0,0
Praestigia,Praestigia sibirica,2008,"Russia (Middle Siberia to Far North East), USA (Alaska)",0,0,1,0,0,0,0
Praestigia,Praestigia pini,1950,"Sweden, Finland, Russia (Europe to Far East), Mongolia",0,0,1,0,1,0,0
Praestigia,Praestigia makarovae,2008,Russia (Europe),0,0,1,0,0,0,0
Praestigia,Praestigia kulczynskii,1979,"Russia (Europe to Far East), Japan, Canada",1,0,1,0,1,0,0
Praestigia,Praestigia groenlandica,1967,"Canada, Greenland",1,0,0,0,0,0,0
Praestigia,Praestigia eskovi,2008,"Russia (Middle Siberia, Far North East)",0,0,1,0,0,0,0
Praestigia,Praestigia duffeyi,1954,"Ireland, Britain, Belgium, Netherlands, Germany, Denmark",0,0,1,0,0,0,0
Plicatiductus,Plicatiductus storki,1992,Indonesia (Sulawesi),0,0,0,0,1,0,0
Pocadicnemis,Pocadicnemis desioi,1935,Karakorum,0,0,0,0,1,0,0
Pocadicnemis,Pocadicnemis carpatica,1894,"Central, Eastern Europe",0,0,1,0,0,0,0
Pocadicnemis,Pocadicnemis americana,1976,"USA, Canada, Greenland",1,0,0,0,0,0,0
Pocadicnemis,Pocadicnemis pumila,1841,"North America, Europe, Turkey, Caucasus, Russia (Europe to Far East), Japan",1,0,1,0,1,0,0
Pocadicnemis,Pocadicnemis occidentalis,1976,USA,1,0,0,0,0,0,0
Pocadicnemis,Pocadicnemis juncea,1953,"Europe, Georgia",0,0,1,0,1,0,0
Pocadicnemis,Pocadicnemis jacksoni,1976,"Portugal, Spain, France, China",0,0,1,0,1,0,0
Pocobletus,Pocobletus coroniger,1894,Costa Rica to Venezuela,1,1,0,0,0,0,0
Pocobletus,Pocobletus bivittatus,1898,St. Vincent,1,0,0,0,0,0,0
Poecilafroneta,Poecilafroneta caudata,1979,New Zealand,0,0,0,0,0,1,0
Poeciloneta,Poeciloneta variegata,1841,"North America, Europe, Russia (Europe to Far East), Kazakhstan, Kyrgyzstan, China",1,0,1,0,1,0,0
Poeciloneta,Poeciloneta vakkhanka,1989,"Russia (Middle Siberia to Far East), USA (Alaska), Canada",1,0,1,0,0,0,0
Poeciloneta,Poeciloneta xizangensis,2008,China,0,0,0,0,1,0,0
Poeciloneta,Poeciloneta bellona,1943,USA,1,0,0,0,0,0,0
Poeciloneta,Poeciloneta bihamata,1882,USA,1,0,0,0,0,0,0
Poeciloneta,Poeciloneta ancora,2008,China,0,0,0,0,1,0,0
Poeciloneta,Poeciloneta fructuosa,1886,USA,1,0,0,0,0,0,0
Poeciloneta,Poeciloneta lyrica,1937,North America,1,0,0,0,0,0,0
Poeciloneta,Poeciloneta calcaratus,1909,"Canada, USA",1,0,0,0,0,0,0
Poeciloneta,Poeciloneta canionis,1943,USA,1,0,0,0,0,0,0
Poeciloneta,Poeciloneta tanasevitchi,1991,"Russia (Middle Siberia, Far North East)",0,0,1,0,0,0,0
Poeciloneta,Poeciloneta theridiformis,1911,"Russia (Urals to Far East), North America",1,0,1,0,0,0,0
Poeciloneta,Poeciloneta pallida,1908,Russia (Middle Siberia to Far East),0,0,1,0,0,0,0
Poeciloneta,Poeciloneta petrophila,1989,"Russia (South Siberia to Far North East), Canada",1,0,1,0,0,0,0
Plaesianillus,Plaesianillus cyclops,1881,France,0,0,1,0,0,0,0
Platyspira,Platyspira tanasevitchi,2009,China,0,0,0,0,1,0,0
Plectembolus,Plectembolus biflectus,1992,Philippines,0,0,0,0,1,0,0
Plectembolus,Plectembolus quadriflectus,1992,"Malaysia (mainland), Indonesia (Sumatra)",0,0,0,0,1,0,0
Plectembolus,Plectembolus quinqueflectus,1992,"Malaysia, Indonesia (Sumatra)",0,0,0,0,1,0,0
Plectembolus,Plectembolus similis,1992,Indonesia (Sumatra),0,0,0,0,1,0,0
Plectembolus,Plectembolus triflectus,1992,Malaysia,0,0,0,0,1,0,0
Plesiophantes,Plesiophantes joosti,1981,"Turkey, Caucasus (Russia, Georgia)",0,0,0,0,1,0,0
Plesiophantes,Plesiophantes simplex,1987,Georgia,0,0,0,0,1,0,0
Plesiophantes,Plesiophantes tanasevitchi,2011,Russia (Caucasus),0,0,1,0,0,0,0
Piesocalus,Piesocalus javanus,1894,Indonesia (Java),0,0,0,0,1,0,0
Phyllarachne,Phyllarachne levicula,1992,Borneo,0,0,0,0,1,0,0
Phlattothrata,Phlattothrata parva,1926,"Russia (north-eastern Siberia, Far North-East, Kamchatka, Kurile Is.), North America",1,0,1,0,0,0,0
Phlattothrata,Phlattothrata flagellata,1911,USA,1,0,0,0,0,0,0
Phanetta,Phanetta subterranea,1875,USA,1,0,0,0,0,0,0
Pityohyphantes,Pityohyphantes cristatus,1942,USA,1,0,0,0,0,0,0
